model,method,accuracy_original,precision_original,recall_original,f1_original,roc_auc_original,accuracy_ablated_mean,accuracy_ablated_std,accuracy_delta,accuracy_pct_change,precision_ablated_mean,precision_ablated_std,precision_delta,precision_pct_change,recall_ablated_mean,recall_ablated_std,recall_delta,recall_pct_change,f1_ablated_mean,f1_ablated_std,f1_delta,f1_pct_change,roc_auc_ablated_mean,roc_auc_ablated_std,roc_auc_delta,roc_auc_pct_change
logistic_regression,shuffle,0.8635658914728682,0.793918918918919,0.8969465648854962,0.8422939068100358,0.9397285392541805,0.7007751937984497,0.011028477050405413,-0.16279069767441856,-18.85098743267504,0.6376539103438913,0.010407282951061341,-0.15626500857502768,-19.682741505620506,0.6091603053435114,0.028725019423246984,-0.2877862595419848,-32.08510638297873,0.6228942042194551,0.019353720704306004,-0.21939970259058073,-26.047879584158306,0.7670221035218145,0.015332852399034059,-0.172706435732366,-18.378332520307957
random_forest,shuffle,0.8744186046511628,0.8818565400843882,0.7977099236641222,0.8376753507014028,0.9525840591553226,0.7065116279069767,0.016172408047175537,-0.1679069767441861,-19.202127659574472,0.7521559525736956,0.0377273266247913,-0.12970058751069258,-14.707674277528296,0.41450381679389314,0.023909098875367674,-0.38320610687022905,-48.038277511961724,0.53417660668815,0.026950139455718326,-0.3034987440132527,-36.231070158519884,0.8059509098519122,0.014339339885243978,-0.14663314930341043,-15.393197890948679
xgboost,shuffle,0.8852713178294573,0.8615384615384616,0.8549618320610687,0.8582375478927203,0.9547864389213322,0.8491472868217056,0.011051338534695648,-0.036124031007751745,-4.080560420315215,0.8201042392330494,0.012986858145203875,-0.04143422230541216,-4.80932937473534,0.8053435114503816,0.02062481845207068,-0.04961832061068705,-5.8035714285714315,0.8125498008096695,0.01462409021690469,-0.04568774708305079,-5.3234383878019,0.9258017260279432,0.006999802678710879,-0.028984712893388997,-3.03572733250531
svm,shuffle,0.889922480620155,0.8631178707224335,0.8664122137404581,0.8647619047619047,0.9489964722061666,0.6565891472868216,0.011099086095563078,-0.2333333333333334,-26.219512195121958,0.5946650762491756,0.017044161752902628,-0.26845279447325787,-31.10268059315719,0.48587786259541976,0.020769111237271428,-0.3805343511450383,-43.92070484581499,0.5346241226304099,0.017280552127215795,-0.3301377821314948,-38.176725907276385,0.7146458254439638,0.018159683382442744,-0.23435064676220274,-24.694575124963244
mlp,shuffle,0.8837209302325582,0.8424908424908425,0.8778625954198473,0.8598130841121495,0.9467641958822474,0.6953488372093023,0.016411422106397545,-0.18837209302325586,-21.315789473684216,0.6699971731051609,0.0261172255707663,-0.17249366938568156,-20.474248583604812,0.49236641221374045,0.024018523240537826,-0.3854961832061069,-43.913043478260875,0.5675492598578015,0.024829504260567722,-0.29226382425434805,-33.991553473060044,0.7991648894823908,0.015932624680348492,-0.14759930639985652,-15.589869900214731
naive_bayes,shuffle,0.772093023255814,0.6433915211970075,0.9847328244274809,0.7782805429864253,0.8275068263807227,0.6978294573643411,0.006022612278931794,-0.07426356589147287,-9.61847389558233,0.5877677636889113,0.005109816443518028,-0.05562375750809623,-8.645397969281623,0.8576335877862595,0.01254907039906383,-0.12709923664122136,-12.906976744186045,0.6974789647948743,0.006659356005872016,-0.0808015781915511,-10.38206324437953,0.7593461622785164,0.008209281256542045,-0.06816066410220634,-8.23687031082529
